spume,1,spyum
spur,13,spR
spur,10,spR
spurious,2,spyUrixs
spurn,2,spRn
spurt,2,spRt
sputnik,3,spUtnIk
sputter,2,spQtR
spy,9,spY
spy,4,spY
squabble,3,skwabL
squad,20,skwad
squadron,5,skwadrxn
squalid,1,skwalxd
squall,8,skwcl
squander,2,skwandR
square,30,skwAr
square,121,skwAr
square,1,skwAr
square,14,skwAr
squarely,11,skwArli
squash,2,skwaS
squash,2,skwaS
squashy,1,skwaSi
squat,2,skwat
squat,5,skwat
squat,12,skwat
squaw,1,skwc
squawk,1,skwck
squeak,1,skwik
squeak,2,skwik
squeaky,1,skwiki
squeal,2,skwil
squeal,3,skwil
squeamish,1,skwimIS
squeamishness,1,skwimISnEs
squeeze,3,skwiz
squeeze,30,skwiz
squelch,1,skwElC
squint,6,skwInt
squire,4,skwYr
squirm,3,skwRm
squirrel,1,skwRL
squirt,1,skwRt
squirt,2,skwRt
stab,4,stAb
stab,2,stAb
stability,14,stxbIlIti
stabilization,3,stebLxzeSIn
stabilize,8,stebxlYz
stabilizer,1,stebxlYzR
stable,16,stebL
stable,17,stebL
stable,1,stebL
stableman,1,stebLmxn
staccato,1,stIkato
staccato,5,stIkato
stack,8,stAk
stack,11,stAk
stadium,25,stedixm
staff,120,stAf
staff,6,stAf
stag,9,stAg
stage,224,steJ
stage,21,steJ
stagecoach,3,steJkoC
stagger,17,stAgR
stagnant,5,stAgnInt
stagnation,1,stAgneSIn
stain,13,sten
stain,45,sten
stair,49,stAr
staircase,9,stArkes
stairway,8,stArwe
stairwell,2,stArwEl
stake,22,stek
stake,5,stek
stale,4,stel
stalemate,2,stelmet
stalk,9,stck
stall,20,stcl
stall,6,stcl
stallion,5,stAlyxn
stalwart,4,stclwRt
stamen,1,stemxn
stamina,2,stAmxnx
staminate,2,stemxnIt
stammer,5,stAmR
stamp,7,stAmp
stamp,16,stAmp
stampede,2,stAmpid
stampede,3,stAmpid
stance,7,stAns
stanch,1,stcnC
stand,58,stAnd
stand,468,stAnd
standard,79,stAndRd
standard,105,stAndRd
standardize,5,stAndRdYz
standby,1,stAndbY
standby,2,stAndbY
standpoint,13,stAndpOnt
standstill,1,stAndstIl
staple,2,stepL
star,58,star
star,4,star
starboard,1,starbRd
starch,4,starC
starch,2,starC
stardom,2,stardM
stare,6,stAr
stare,95,stAr
stark,3,stark
stark,1,stark
starlet,2,starlIt
starlight,1,starlYt
starling,1,starlIG
start,61,start
start,386,start
starter,3,startR
startle,22,startL
starvation,7,starveSIn
starve,10,starv
state,1421,stet
state,138,stet
stately,4,stetli
statement,209,stetmxnt
stateroom,2,stetrum
statesman,20,stetsmxn
statesmanship,2,stetsmxnSIp
statewide,11,stetwYd
statewide,2,stetwYd
static,12,stAtIk
static,1,stAtIk
station,195,steSIn
station,5,steSIn
stationary,2,steSInEri
stationery,2,steSInEri
statistical,16,stxtIstIkL
statistically,1,stxtIstIkLli
statistically,3,stxtIstIkLli
statistician,1,stAtIstISIn
stator,1,stetR
statuary,2,stACuEri
statue,25,stACu
statuette,1,stACUEt
stature,15,stACR
status,99,stAtIs
statute,24,stACut
statutory,13,stACxtori
staunch,3,stcnC
stave,3,stev
stay,16,ste
stay,195,ste
stead,4,stEd
steady,37,stEdi
steady,3,stEdi
steady,3,stEdi
steak,14,stek
steal,39,stil
stealer,1,stilR
stealing,2,stilIG
stealth,5,stElT
steam,17,stim
steam,11,stim
steamboat,3,stimbot
steed,1,stid
steel,48,stil
steel,1,stil
steelmaker,2,stilmekR
steep,7,stip
steep,6,stip
steep,5,stip
steeple,13,stipL
steer,7,stIr
steer,16,stIr
stein,2,stYn
stellar,1,stElR
stem,44,stEm
stem,22,stEm
stench,1,stEnC
stenography,1,stInagrxfi
step,228,stEp
step,71,stEp
stephanotis,2,stEfxnotIs
steppe,2,stEp
stepson,3,stEpsQn
stereo,1,stErio
stereo,11,stErio
stereophonic,1,stErixfanIk
stereotype,14,stErixtYp
stereotype,6,stErixtYp
sterile,9,stErL
sterility,2,stRIlIti
sterilization,5,stErLxzeSIn
sterilize,4,stErxlYz
sterling,2,stRlIG
stern,13,stRn
stern,10,stRn
sternal,1,stRnL
sternum,1,stRnxm
steroid,3,stErOd
stethoscope,2,stETxskop
stevedore,1,stivxdor
stew,6,stu
stew,1,stu
steward,4,stuRd
stewardess,3,stuRdIs
stick,42,stIk
stick,50,stIk
stickler,2,stIkLR
stickpin,1,stIkpIn
sticky,9,stIki
stiff,19,stIf
stiff,3,stIf
stifle,6,stYfL
stigma,2,stIgmx
stiletto,1,stIlEto
still,24,stIl
still,4,stIl
still,28,stIl
still,1,stIl
still,724,stIl
still,2,stIl
stilt,2,stIlt
stilted,2,stIltId
stimulant,2,stImyUlxnt
stimulate,20,stImyxlet
stimulation,14,stImyUleSIn
stimulus,20,stImyUlxs
sting,5,stIG
sting,6,stIG
stingy,1,stInJi
stink,2,stIGk
stink,4,stIGk
stint,6,stInt
stipulate,4,stIpyUlet
stipulation,1,stIpyUleSIn
stir,39,stR
stirring,2,stRIG
stirring,2,stRIG
stirringly,1,stRIGli
stirrup,2,stRxp
stitch,7,stIC
stitch,1,stIC
stock,164,stak
stock,3,stak
stockade,12,staked
stockbroker,1,stakbrokR
stockholder,28,stakholdR
stocking,6,stakIG
stockroom,2,stakrum
stocky,2,staki
stodgy,1,staJi
stoicism,5,stoxsIzM
stoke,1,stok
stolid,1,stalxd
stolidly,2,stalxdli
stomach,41,stQmxk
stone,66,ston
stone,2,ston
stoneware,3,stonwAr
stool,8,stul
stoop,1,stup
stoop,11,stup
stop,31,stap
stop,240,stap
stopover,3,stapovR
stoppage,2,stapIJ
stopper,2,stapR
storage,41,storIJ
store,102,stor
store,47,stor
storefront,2,storfrQnt
storehouse,4,storhWs
storeroom,1,storrum
storied,1,storid
storm,31,stcrm
storm,5,stcrm
stormy,5,stcrmi
story,212,stori
stout,2,stWt
stove,17,stov
stow,2,sto
straddle,5,strAdL
strafe,1,stref
straggle,5,strAgL
straight,56,stret
straight,5,stret
straight,53,stret
straighten,33,stretN
straightforward,8,stretfcrwRd
straightway,1,stretwe
strain,38,stren
strain,20,stren
strait,8,stret
stramonium,1,strxmonixm
strand,10,strAnd
strand,8,strAnd
strange,84,strenJ
stranger,50,strenJR
strangle,6,strAGgL
strangulation,1,strAGgyUleSIn
strap,3,strAp
strap,4,strAp
strapping,1,strApIG
stratagem,2,strAtIJIm
strategic,23,strxtiJIk
strategist,4,strAtIJIst
strategy,22,strAtIJi
stratification,2,strAtIfxkeSIn
stratify,3,strAtIfY
stratosphere,1,strAtIsfIr
stratum,5,strAtM
straw,18,strc
stray,7,stre
stray,7,stre
stray,5,stre
streak,16,strik
streak,4,strik
stream,61,strim
stream,12,strim
streamer,1,strimR
street,323,strit
streetcar,15,stritkar
streetlight,1,stritlYt
strength,141,strEGT
strengthen,36,strEGTIn
strenuous,11,strEnyuxs
strenuously,2,strEnyuxsli
stress,111,strEs
stress,43,strEs
stressful,2,strEsfL
stretch,24,strEC
stretch,61,strEC
strew,6,stru
strict,11,strIkt
strictly,8,strIktli
strictly,25,strIktli
stricture,1,strIkCR
stride,19,strYd
stride,15,strYd
strife,6,strYf
strike,37,strYk
strike,108,strYk
striking,28,strYkIG
striking,1,strYkIG
string,34,strIG
string,7,strIG
stringently,1,strInJxntli
stringy,3,strIGi
strip,39,strIp
strip,22,strIp
stripe,9,strYp
stripe,5,strYp
strive,18,strYv
striving,4,strYvIG
stroke,30,strok
stroke,5,strok
stroll,4,strol
stroll,8,strol
strong,198,strcG
strong,3,strcG
stronger,37,strcGgR
stronghold,6,strcGhold
strongly,2,strcGli
strongly,35,strcGli
strop,2,strap
strophe,1,strofi
structural,25,strQkCRL
structure,121,strQkCR
structure,16,strQkCR
struggle,57,strQgL
struggle,36,strQgL
strum,1,strQm
strut,2,strQt
strut,4,strQt
strychnine,4,strIknYn
stub,5,stQb
stub,1,stQb
stubble,2,stQbL
stubborn,12,stQbRn
stubby,3,stQbi
stucco,4,stQko
stud,10,stQd
stud,4,stQd
student,351,studNt
studio,33,studio
studious,1,studixs
studiously,1,studixsli
studiously,1,studixsli
study,305,stQdi
study,163,stQdi
stuff,29,stQf
stuff,10,stQf
stuffy,2,stQfi
stultify,1,stQltIfY
stumble,31,stQmbL
stump,7,stQmp
stump,2,stQmp
stumpage,1,stQmpIJ
stumpy,1,stQmpi
stun,8,stQn
stunt,2,stQnt
stunt,1,stQnt
stupefy,1,stupxfY
stupendous,3,stupEndIs
stupid,24,stupId
stupidity,9,stupIdIti
stupidly,2,stupxdli
stupor,4,stupR
sturdy,16,stRdi
sturgeon,1,stRJIn
style,117,stYl
style,3,stYl
stylish,1,stYlIS
stylist,3,stYlIst
stylistic,1,stYlIstIk
stymie,1,stYmi
styrene,9,stYrin
suable,1,suxbL
suave,2,swav
suavity,1,swavxti
sub,1,sQb
sub,6,sQb
sub,1,sQb
subaltern,1,sxbcltRn
subatomic,1,sQbxtamIk
subcommittee,5,sQbkxmIti
subconscious,3,sQbkanCIs
subconscious,1,sQbkanCIs
subcontinent,1,sQbkantNInt
subdue,12,sxbdu
subgroup,8,sQbgrup
subject,39,sQbJIkt
subject,203,sQbJIkt
subject,26,sQbJIkt
subjective,18,sQbJEktIv
subjectivity,1,sQbJEktIvIti
subjugate,1,sQbJIget
subjugation,3,sQbJIgeSIn
sublimate,1,sQblxmet
sublimate,1,sQblxmet
sublime,1,sxblYm
sublime,2,sxblYm
sublime,1,sxblYm
submarine,11,sQbmRin
submarine,35,sQbmRin
submerge,8,sxbmRJ
submissive,4,sxbmIsIv
submit,47,sxbmIt
subnormal,1,sQbncrmL
subordinate,4,sxbcrdNxt
subordinate,10,sxbcrdNxt
subordinate,5,sxbcrdNxt
subpoena,2,sxpinx
subpoena,1,sxpinx
subroutine,2,sQbrutin
subscribe,6,sxbskrYb
subscription,4,sxbskrIpSxn
subsection,16,sQbsEkSxn
subsequent,28,sQbsIkwxnt
subsequent,1,sQbsIkwxnt
subservience,1,sxbsRvixns
subservient,3,sxbsRvixnt
subside,7,sxbsYd
subsidiary,1,sxbsIdiEri
subsidiary,8,sxbsIdiEri
subsidize,8,sQbsxdYz
subsidy,7,sQbsIdi
subsist,1,sxbsIst
subsistent,1,sxbsIstxnt
subsoil,1,sQbsOl
subspace,8,sQbspes
subspecies,3,sQbspiSiz
substance,56,sQbstIns
substantial,66,sxbstAnCL
substantially,5,sxbstAnSLli
substantially,31,sxbstAnSLli
substantiate,3,sxbstAnCiet
substantive,3,sQbstIntIv
substitute,5,sQbstItut
substitute,17,sQbstItut
substitute,24,sQbstItut
substitution,3,sQbstItuSIn
substitutionary,1,sQbstItuSxnEri
substrate,26,sQbstret
substratum,1,sQbstretxm
substructure,1,sQbstrQkCR
subterfuge,1,sQbtRfyuJ
subtitle,3,sQbtYtL
subtle,25,sQtL
subtlety,5,sQtLti
subtly,2,sQtli
subtly,4,sQtli
subtract,9,sxbtrAkt
subtraction,6,sxbtrAkSxn
subtype,4,sQbtYp
suburb,31,sQbRb
suburban,29,sxbRbIn
suburbanite,1,sxbRbInYt
suburbanite,2,sxbRbInYt
suburbia,1,sxbRbix
subversion,1,sxbvRZxn
subvert,2,sxbvRt
subway,8,sQbwe
succeed,61,sxksid
successful,95,sxksEsfL
succession,25,sxksESxn
successive,12,sxksEsIv
successively,2,sxksEsIvli
successor,22,sxksEsR
succinct,1,sxksIGkt
succor,1,sQkR
succumb,7,sxkQm
such,310,sQC
such,978,sQC
such,15,sQC
suck,1,sQk
suck,18,sQk
suction,1,sQkSIn
Sudanese,1,sudxnis
sudden,37,sQdN
sudden,1,sQdN
suddenly,153,sQdxnli
suds,9,sQdz
suds,1,sQdz
sue,19,su
suffer,110,sQfR
suffice,5,sxfYs
sufficiency,1,sxfISInsi
sufficient,63,sxfISxnt
suffix,2,sQfIks
suffocate,5,sQfxket
suffocation,1,sQfxkeSIn
suffrage,5,sQfrIJ
suffragette,1,sQfrIJEt
suffuse,6,sxfyuz
sugar,34,SUgR
sugar,1,SUgR
suggest,200,sxgJEst
suggestion,57,sxgJEsCxn
suggestive,9,sxgJEstIv
suicide,19,suxsYd
suit,64,sut
suit,31,sut
suitability,1,sutxbIlIti
suitable,34,sutxbL
suitcase,25,sutkes
suite,31,swit
suitor,4,sutR
sulk,1,sQlk
sulk,3,sQlk
sulky,4,sQlki
sulky,1,sQlki
sullen,9,sQlxn
sully,1,sQli
sulphur,4,sQlfR
sulphur,1,sQlfR
sultan,7,sQltN
sultry,1,sQltri
sum,59,sQm
sum,11,sQm
sumac,1,SumAk
summarize,16,sQmRYz
summary,21,sQmRi
summation,3,sQmeSIn
summer,151,sQmR
summertime,4,sQmRtYm
summit,12,sQmxt
summon,13,sQmxn
summons,1,sQmxnz
sumptuous,4,sQmpCuxs
sun,117,sQn
sun,2,sQn
sunbaked,2,sQnbekt
sunburn,5,sQnbRn
sunburn,1,sQnbRn
sunder,1,sQndR
sundial,1,sQndYL
sundown,6,sQndWn
sundry,5,sQndri
sunken,3,sQGkIn
sunlight,17,sQnlYt
sunny,12,sQni
sunrise,10,sQnrYz
sunset,14,sQnsEt
sunshine,8,sQnSYn
sunspot,1,sQnspat
sup,1,sQp
super,6,supR
super,1,supR
superb,14,sUpRb
superbly,4,sUpRbli
superbly,5,sUpRbli
supercilious,1,supRsIlixs
supercritical,1,supRkrItIkL
superego,1,supRigo
superficial,7,supRfISL
superficially,3,supRfISLli
superfluous,3,sUpRfluxs
superhighway,1,supRhYwe
superhuman,2,supRhyumxn
superimpose,13,supRImpoz
superintend,1,supRIntEnd
superintendent,23,supRIntEnndEnt
superior,45,sxpIriR
superior,5,sxpIriR
superiority,14,sxpIricrIti
superlative,3,sUpRlItIv
superlative,1,sUpRlItIv
superlunary,1,supRlunxri
supermarket,5,supRmarkIt
supernatant,1,supRnetxnt
supernatural,14,supRnACRL
supernatural,3,supRnACRL
supernormal,1,supRncrmL
superpose,1,supRpoz
supersede,6,supRsid
supersensitive,1,supRsEnsItIv
supersonic,4,supRsanIk
superstition,10,supRstISxn
superstitious,1,supRstISxs
superstructure,1,supRstrQkCR
supervene,1,supRvin
supervise,14,supRvYz
supervision,19,supRvIZIn
supervisor,13,supRvYzR
supervisory,2,supRvYzRi
supine,1,sUpYn
supper,38,sQpR
supplant,5,sxplAnt
supplement,21,sQplxmxnt
supplement,16,sQplxmxnt
supplemental,3,sQplxmEntL
supplementary,9,sQplxmEntxri
supplicate,2,sQplxket
supply,95,sxplY
supply,103,sxplY
support,132,sxport
support,144,sxport
supporter,11,sxportR
suppose,163,sxpoz
supposedly,12,sxpozIdli
supposition,3,sQpxzISIn
suppress,10,sxprEs
supremacy,5,sUprEmxsi
supreme,51,sxprim
surcease,1,sRsis
sure,225,SUr
sure,39,SUr
sure,1,SUr
surely,1,SUrli
surely,46,SUrli
surf,1,sRf
surface,7,sRfxs
surface,221,sRfxs
surface,1,sRfxs
surfactant,3,sRfAktxnt
surfeit,2,sRfxt
surge,8,sRJ
surge,10,sRJ
surgeon,12,sRJIn
surgery,6,sRJRi
surgical,1,sRJIkL
surly,2,sRli
surmise,2,sRmYz
surmise,3,sRmYz
surmount,3,sRmWnt
surname,3,sRnem
surpass,3,sRpAs
surplus,3,sRplQs
surplus,28,sRplQs
surprise,2,sRprYz
surprise,49,sRprYz
surprise,76,sRprYz
surrender,15,sREndR
surrender,18,sREndR
surreptitious,1,sRxptISIs
surround,53,sRWnd
surrounding,8,sxrWndIG
surtout,1,sRtu
surveillance,6,sRvelIns
survey,45,sRve
survey,21,sRve
survival,33,sRvYvL
survive,62,sRvYv
susceptible,6,sIsEptxbL
suspect,3,sIspEkt
suspect,7,sIspEkt
suspect,47,sIspEkt
suspend,33,sIspEnd
suspense,6,sIspEns
suspension,14,sxspEnSxn
suspensor,2,sxspEnsR
suspicion,34,sIspISIn
suspicious,13,sxspISxs
suspiciously,4,sxspISxsli
sustain,32,sIsten
sustenance,3,sQstInIns
suzerain,2,suzxrxn
suzerainty,1,suzxrInti
svelte,1,svElt
swab,1,swab
swagger,4,swAgR
swallow,7,swalo
swallow,20,swalo
swami,1,swami
swamp,7,swamp
swamp,2,swamp
swampy,1,swampi
swan,4,swan
swank,1,swAGk
swanky,1,swAGki
swap,2,swap
swarm,3,swcrm
swarm,7,swcrm
swart,1,swcrt
swarthy,4,swcrDi
swastika,1,swastIkx
swath,1,swaT
swathe,1,swaD
sway,4,swe
sway,13,swe
swear,33,swAr
sweat,22,swEt
sweat,6,swEt
sweatband,1,swEtbAnd
sweater,18,swEtR
sweaty,5,swEti
Swedish,7,swidIS
sweep,8,swip
sweep,54,swip
sweeping,1,swipIG
sweet,68,swit
sweet,2,swit
sweet,1,swit
sweetheart,10,swithart
swell,3,swEl
swell,5,swEl
swell,20,swEl
swelter,1,swEltR
swerve,1,swRv
swerve,5,swRv
swift,13,swIft
swig,2,swIg
swim,1,swIm
swim,55,swIm
swindle,2,swIndL
swine,3,swYn
swing,13,swIG
swing,77,swIG
swipe,2,swYp
swipe,2,swYp
swirl,2,swRl
swirl,9,swRl
swish,4,swIS
Swiss,9,swIs
switch,63,swIC
switch,28,swIC
switchblade,1,swICbled
switchboard,1,swICbord
swivel,1,swIvL
swivel,3,swIvL
swivel,2,swIvL
swollen,8,swolIn
swoop,3,swup
swoop,9,swup
sword,12,sord
sycophant,1,sIkxfxnt
sycophantic,1,sIkxfAntIk
syllable,10,sIlxbL
sylvan,1,sIlvxn
symbol,90,sImbL
symbolic,35,sImbalIk
symbolism,8,sImbxlIzM
symbolize,25,sImbxlYz
symmetrical,2,sxmEtrIkL
symmetrically,1,sImEtrIkLli
symmetry,7,sImxtri
sympathetic,35,sImpxTEtIk
sympathize,9,sImpxTYz
sympathy,44,sImpxTi
symphonic,7,sImfanIk
symphony,37,sImfxni
symposium,9,sImpozixm
symptom,19,sImptxm
symptomatic,7,sImtxmAtIk
synagogue,5,sInIgag
synchronism,1,sIGkrxnIzxm
synchronize,3,sIGkrxnYz
synchronous,2,sIGkrxnxs
syndic,1,sIndIk
syndicate,8,sIndIkxt
syndicate,2,sIndIkxt
syndication,1,sIndxkeSIn
syndrome,2,sIndrom
synergism,1,sInRJIzM
synergistic,1,sInRJIstIk
synod,1,sInId
synonym,6,sInInIm
synonymous,4,sNanxmxs
syntactic,1,sIntAktIk
syntactical,1,sIntAktIkL
syntax,6,sIntAks
synthesis,16,sInTIsIs
synthesize,5,sInTIsYz
synthetic,12,sNTEtIk
synthetic,1,sNTEtIk
Syrian,1,sIrixn
syringa,1,sxrIGgx
syringe,1,sRInJ
syrup,4,sRxp
syrupy,2,sIrxpi
system,548,sIstxm
systematic,18,sIstxmAtIk
systematize,4,sIstxmxtYz
systemic,3,sIstEmIk
tab,1,tAb
tabernacle,2,tAbRnAkL
table,242,tebL
table,1,tebL
tableau,1,tAblo
tablecloth,1,tebLklcT
tableland,1,tebLlAnd
tablespoon,13,tebLspun
tablespoonful,4,tebLspunfUl
tablet,4,tAblIt
tabloid,1,tAblOd
tabulation,4,tAbyUleSIn
tacit,2,tAsIt
tack,4,tAk
tack,4,tAk
tackle,7,tAkL
tackle,4,tAkL
tact,6,tAkt
tactful,2,tAktfL
tactic,24,tAktIk
tactical,8,tAktIkL
tactically,1,tAktIkLli
tactile,2,tAktL
tactlessness,1,tAktlIsnEs
tactual,8,tAkCuL
tactually,1,tAkCuLli
tadpole,1,tAdpol
taffeta,2,tAfxtx
taffy,1,tAfi
tag,6,tAg
tag,7,tAg
tail,31,tel
tailback,1,telbAk
tailgate,2,telget
tailing,4,telIG
tailor,2,telR
tailor,9,telR
taint,1,tent
taint,1,tent
take,4,tek
take,1575,tek
takeoff,8,tekcf
takeover,2,tekovR
taking,7,tekIG
tale,41,tel
talent,68,tAlInt
talismanic,1,tAlIsmAnIk
talk,55,tck
talk,275,tck
talkative,4,tckItIv
talky,1,tcki
tall,55,tcl
tallow,1,tAlo
tally,4,tAli
tally,2,tAli
tallyho,7,tAliho
talon,1,tAlIn
tambourine,2,tAmbRin
tame,4,tem
tame,2,tem
tamp,1,tAmp
tamper,3,tAmpR
tan,5,tAn
tan,3,tAn
tan,7,tAn
tandem,1,tAndxm
tang,4,tAG
tangency,3,tAnJxnsi
tangent,22,tAnJInt
tangent,10,tAnJInt
tangential,1,tAnJEnCL
tangible,19,tAnJIbL
tangle,7,tAGgL
tangle,6,tAGgL
tango,3,tAGgo
tangy,1,tAGi
tank,30,tAGk
tanker,2,tAGkR
tannin,1,tAnIn
tantalize,4,tAntxlYz
tantalizingly,1,tAntLYzIGli
tantamount,3,tAntxmWnt
tantrum,4,tAntrxm
tap,9,tAp
tap,19,tAp
tape,39,tep
tape,1,tep
taper,2,tepR
taper,10,tepR
tapestry,7,tApxstri
tapis,1,tApi
tappet,28,tApIt
tapping,4,tApIG
tar,12,tar
tar,1,tar
tardy,1,tardi
target,68,targIt
tariff,5,tArxf
tarnish,3,tarnIS
tarpaulin,2,tarpclIn
tarpon,1,tarpxn
tarry,1,tAri
tart,6,tart
tart,1,tart
task,89,tAsk
taskmaster,1,tAskmAstR
tassel,1,tAsL
taste,60,test
taste,22,test
tasteful,2,testfL
tasteless,1,testlIs
tasty,2,testi
tat,1,tAt
tatter,5,tAtR
tattoo,1,tAtu
taunt,5,tcnt
taunt,4,tcnt
taut,7,tct
taut,1,tct
tavern,6,tAvRn
tawdry,2,tcdri
tawny,4,tcni
tax,241,tAks
tax,27,tAks
taxation,11,tAkseSIn
taxi,19,tAksi
taxi,2,tAksi
taxicab,1,tAksikAb
taxpayer,36,tAkspeR
tea,29,ti
teacart,2,tikart
teach,153,tiC
teaching,22,tiCIG
teahouse,3,tihWs
teakettle,1,tikEtL
teakwood,1,tikwUd
team,108,tim
team,3,tim
teammate,7,timmet
teamster,9,timstR
teamwork,1,timwRk
tear,36,tEr
tear,58,tEr
tease,2,tiz
tease,8,tiz
teaspoon,7,tispun
teaspoonful,3,tispunfQl
teat,2,tIt
technical,120,tEknIkL
technicality,2,tEknxkAlIti
technically,9,tEknIkLli
technician,18,tEknISIn
technique,159,tEknik
technological,18,tEknxlaJIkL
technology,43,tEknalxJi
teddy,2,tEdi
tedious,6,tidixs
tedium,1,tidixm
tee,5,ti
teem,2,tim
teen,11,tin
teeter,2,titR
teethe,1,tiD
teetotaler,2,titotLR
tektite,6,tEktYt
telegram,10,tElxgrAm
telegraph,20,tElxgrAf
telegraph,4,tElxgrAf
telegrapher,9,txlEgrxfR
telegraphic,3,tElxgrAfIk
telegraphy,1,txlEgrxfi
teleology,1,tElialxJi
telepathy,3,txlEpxTi
telephone,79,tElxfon
telephone,21,tElxfon
telescope,4,tElIskop
telescope,4,tElIskop
telescopic,1,tElIskapIk
televise,4,tElxvYz
television,51,tElxvIZIn
tell,759,tEl
telling,4,tElIG
telling,5,tElIG
temerity,1,txmErxti
temper,14,tEmpR
temper,1,tEmpR
tempera,1,tEmpRx
temperament,7,tEmpRmxnt
temperance,1,tEmpRxns
temperate,2,tEmpRIt
temperately,1,tEmpRItli
temperature,161,tEmprxCUr
tempest,2,tEmpxst
temple,41,tEmpL
tempo,6,tEmpo
temporal,5,tEmpRL
temporally,1,tEmpRLli
temporarily,20,tEmpxrErxli
temporary,32,tEmpREri
temporize,1,tEmpRYz
tempt,18,tEmpt
temptation,18,tEmpteSIn
ten,1,tEn
tenable,4,tEnxbL
tenacious,1,tIneSIs
tenacity,5,tInAsIti
tenancy,2,tEnInsi
tenant,14,tEnInt
tend,104,tEnd
tendency,54,tEndInsi
tender,11,tEndR
tender,1,tEndR
tenderfoot,3,tEndRfUt
tendon,2,tEndIn
tenebrous,1,tEnxbrxs
tenement,5,tEnxmxnt
tenet,2,tEnIt
tenfold,1,tEnfold
tennis,15,tEnIs
tenor,7,tEnR
tense,10,tEns
tense,6,tEns
tense,1,tEns
tensile,5,tEnsL
tension,78,tEnCIn
tension,2,tEnCIn
tent,30,tEnt
tent,1,tEnt
tentacle,3,tEntIkL
tentative,15,tEntItIv
tenuous,6,tEnyuIs
tenuously,1,tEnyuIsli
tenure,12,tEnyR
tepee,1,tipi
tepid,1,tEpId
term,236,tRm
term,22,tRm
terminal,9,tRmInL
terminal,7,tRmInL
terminate,18,tRmxnet
termination,8,tRmxneSIn
terminology,6,tRmxnalxJi
terminus,5,tRmxnIs
terrace,17,tErxs
terrace,2,tErxs
terrain,9,tRen
terrestrial,8,tREstriL
terrible,44,tErxbL
terribly,7,tErxbli
terribly,11,tErxbli
terrier,7,tEriR
terrific,5,tRIfIk
terrify,14,tErxfY
territorial,14,tErxtoriL
territory,40,tErxtori
terror,26,tErR
terse,2,tRs
tersely,2,tRsli
tertiary,1,tRSiEri
test,161,tEst
test,67,tEst
testament,31,tEstxmxnt
testicle,2,tEstIkL
testify,23,tEstIfY
testimonial,1,tEstImoniL
testimonial,2,tEstImoniL
testimony,47,tEstImoni
tetanus,1,tEtNIs
tether,1,tEDR
tether,3,tEDR
tetrachloride,19,tEtrxklorYd
Teutonic,1,tutanIk
text,64,tEkst
textbook,5,tEkstbUk
textile,2,tEkstYl
textile,42,tEkstYl
textual,2,tEksCuL
texture,21,tEksCR
thank,45,TAGk
thankful,6,TAGkfL
thankfulness,2,TAGkfLnEs
thankless,1,TAGklIs
thanksgiving,8,TAGksgIvIG
that,57,DAt
thatch,1,TAC
thaw,3,Tc
thaw,8,Tc
the,69975,Dx
theater,92,TixtR
theatrical,12,TiAtrIkL
theatrical,2,TiAtrIkL
theft,10,TEft
theistic,1,TiIstIk
thematic,1,TimAtIk
theme,63,Tim
then,26,DEn
then,1348,DEn
then,3,DEn
thence,6,TEns
thenceforth,2,DEnsforT
theocracy,1,TiakrIsi
Theodosian,1,TixdoSxn
theologian,14,TixloJIn
theological,27,TixlaJIkL
theology,20,TialxJi
theorem,18,TIrM
theoretical,21,TIrEtIkL
theorize,2,TIrYz
theory,150,TIri
therapeutic,13,TErxpyutIk
therapist,23,TErxpIst
therapy,13,TErxpi
there,571,DAr
thereafter,20,DErAftR
thereby,34,DArbY
therefor,1,DArfcr
therefore,1,DArfor
therefore,205,DArfor
therefrom,5,DArfrQm
therein,9,DErIn
thereof,16,DArQv
thereon,1,DAran
thereto,11,DArtu
theretofore,2,DArtxfor
thereunder,1,DArQndR
thereupon,5,DArxpan
therewith,3,DArwIT
thermal,33,TRmL
thermistor,1,TRmIstR
thermodynamic,2,TRmodYnAmIk
thermodynamics,2,TRmodYnAmIks
thermoelectric,2,TRmoIlEktrIk
thermometer,16,TRmamxtR
thermometric,1,TRmomEtrIk
thermometry,3,TRmamItri
thermonuclear,2,TRmonukliR
thermopile,1,TRmxpYl
thermoplastic,1,TRmoplAstIk
thermostat,7,TRmostAt
thermostatics,1,TRmxstAtIks
thesaurus,1,TIscrIs
thesis,11,TisIs
thespian,1,TEspixn
thick,63,TIk
thick,2,TIk
thick,2,TIk
thicken,8,TIkIn
thicket,3,TIkIt
thickness,46,TIknIs
thief,18,Tif
thieve,6,Tiv
thigh,16,TY
thimble,1,TImbL
thin,90,TIn
thin,4,TIn
thing,702,TIG
think,982,TIGk
thinker,12,TIGkR
thinking,40,TIGkIG
thinner,6,TInR
thiouracil,3,TYoyUrxsIl
third,6,TRd
third,5,TRd
thirst,4,TRst
thirst,1,TRst
thirsty,4,TRsti
thirteen,11,TRtin
thirteenth,2,TRtinT
thirtieth,1,TRtiIT
thirty,59,TRti
thirty,7,TRti
this,1,DIs
thither,1,TIDR
thong,1,TcG
thorn,4,Tcrn
thorny,2,Tcrni
thorough,21,TRo
thoroughfare,4,TRofAr
thoroughgoing,2,TRogoIG
though,1,Do
though,32,Do
thought,157,Tct
thoughtful,11,TctfL
thoughtless,3,TctlIs
thousand,47,TWzNd
